Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
377000,0.79944456,5.7,0.8192089,0.6947916721304258,0.6947916721304258,1.0
378000,0.7443734,5.613333333333333,0.8188026,0.7185430475418141,0.7185430475418141,1.0
379000,0.74774307,5.509803921568627,0.81737983,0.7251634009523329,0.7251634009523329,1.0
380000,0.79846644,5.8375,0.8038261,0.6983108105691703,0.6983108105691703,1.0
381000,0.7459779,5.550724637681159,0.8148142,0.7195364250647311,0.7195364250647311,1.0
382000,0.7549526,5.525974025974026,0.81889194,0.7235294132450827,0.7235294132450827,1.0
383000,0.7446326,5.393548387096774,0.82548875,0.7298076947530111,0.7298076947530111,1.0
384000,0.7503283,5.763513513513513,0.81298304,0.7043918941069294,0.7043918941069294,1.0
385000,0.7289939,5.25625,0.81312406,0.7371875014156103,0.7371875014156103,1.0
386000,0.7246884,5.397435897435898,0.81963474,0.7195512831975253,0.7195512831975253,1.0
387000,0.74992996,5.636363636363637,0.81520814,0.7200657897873929,0.7200657897873929,1.0
388000,0.7226355,5.782608695652174,0.81392497,0.7043918939055623,0.7043918939055623,1.0
389000,0.709277,5.335714285714285,0.8168638,0.7287096781115379,0.7287096781115379,1.0
390000,0.7097492,5.503184713375796,0.8173471,0.7254838708908328,0.7254838708908328,1.0
391000,0.717096,5.374193548387097,0.82118756,0.7294871818560821,0.7294871818560821,1.0
392000,0.71397835,5.483660130718954,0.8239019,0.7262987037757774,0.7262987037757774,1.0
393000,0.72053474,5.562091503267974,0.81526595,0.7225490212440491,0.7225490212440491,1.0
394000,0.7310316,5.596026490066225,0.8147958,0.7195364250647311,0.7195364250647311,1.0
395000,0.70323366,5.354037267080745,0.8278148,0.7332278493838974,0.7332278493838974,1.0
396000,0.71288717,5.710691823899371,0.8166295,0.7140939595715311,0.7140939595715311,1.0
397000,0.70750433,5.735294117647059,0.81105936,0.7128378370323697,0.7128378370323697,1.0
398000,0.69270176,5.496732026143791,0.8181385,0.7250000025544848,0.7250000025544848,1.0
399000,0.6835506,5.3105590062111805,0.8278346,0.735534593369226,0.735534593369226,1.0
400000,0.69943553,5.42483660130719,0.8278358,0.7319354837940585,0.7319354837940585,1.0
401000,0.7078884,5.577922077922078,0.8166812,0.7101973691268971,0.7101973691268971,1.0
402000,0.67669934,5.558441558441558,0.81703633,0.7218954255378324,0.7218954255378324,1.0
