Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
578000,0.6353578,8.297872340425531,0.43608567,1.2880434756693633,1.2880434756693633,1.0
579000,0.7076084,9.604166666666666,0.38040623,1.177604164617757,1.177604164617757,1.0
580000,0.61508095,8.84,0.4746422,1.261999992132187,1.261999992132187,1.0
581000,0.6593506,9.592592592592593,0.44008383,1.2042105254374051,1.2042105254374051,1.0
582000,0.66339654,9.439024390243903,0.34807977,1.1354166713232796,1.1354166713232796,1.0
583000,0.5836558,8.979591836734693,0.45618042,1.2363636298011047,1.2363636298011047,1.0
584000,0.638337,9.272727272727273,0.3669909,1.1673469415732793,1.1673469415732793,1.0
585000,0.5723864,8.96039603960396,0.50967073,1.2400990096059177,1.2400990096059177,1.0
586000,0.5800659,9.53763440860215,0.53568494,1.2148936238694699,1.2148936238694699,1.0
587000,0.73636395,10.536842105263158,0.4223017,1.1484536233636522,1.1484536233636522,1.0
588000,0.5317934,8.955056179775282,0.4898483,1.1348314643575903,1.1348314643575903,1.0
589000,0.69925743,10.720930232558139,0.32583803,1.009411767651053,1.009411767651053,1.0
590000,0.5941937,9.53125,0.44603515,1.1567708471169074,1.1567708471169074,1.0
591000,0.5412512,9.63888888888889,0.43376696,1.1382978828029429,1.1382978828029429,1.0
592000,0.64822376,9.657894736842104,0.5399957,1.2205263156639903,1.2205263156639903,1.0
593000,0.71304625,10.425287356321839,0.49353057,1.1356321782216259,1.1356321782216259,1.0
594000,0.58805645,9.43298969072165,0.5922761,1.2578947374695226,1.2578947374695226,1.0
595000,0.5576767,9.51578947368421,0.5048523,1.1880208402872086,1.1880208402872086,1.0
596000,0.6086375,9.447916666666666,0.5077327,1.1880208399767678,1.1880208399767678,1.0
597000,0.5000186,9.46808510638298,0.53532445,1.203157899881664,1.203157899881664,1.0
598000,0.45249373,8.765217391304347,0.5832564,1.2668316916073903,1.2668316916073903,1.0
599000,0.5491486,9.244186046511627,0.5793212,1.2594059493282053,1.2594059493282053,1.0
600000,0.54416233,9.442105263157895,0.49285105,1.1484210626075142,1.1484210626075142,1.0
601000,0.53171307,9.663157894736843,0.5261232,1.1819149008456697,1.1819149008456697,1.0
602000,0.53167397,9.040816326530612,0.5758598,1.248989905672844,1.248989905672844,1.0
603000,0.5620221,9.371134020618557,0.46934927,1.1381443422479727,1.1381443422479727,1.0
604000,0.52377015,9.48421052631579,0.54543155,1.2063157894109424,1.2063157894109424,1.0
605000,0.57339406,9.510416666666666,0.49306402,1.1661458369344473,1.1661458369344473,1.0
606000,0.4974293,9.442105263157895,0.5613838,1.224210532715446,1.224210532715446,1.0
607000,0.47285938,8.848484848484848,0.5732245,1.2490099104914334,1.2490099104914334,1.0
608000,0.50652695,9.075471698113208,0.48362824,1.174000014960766,1.174000014960766,1.0
609000,0.5059941,9.50561797752809,0.38338855,1.1000000166265589,1.1000000166265589,1.0
610000,0.60151815,9.204081632653061,0.47744343,1.1853535464315703,1.1853535464315703,1.0
611000,0.60107815,10.368932038834952,0.36451542,1.0244047606275195,1.0244047606275195,1.0
612000,0.49187076,9.346153846153847,0.46274447,1.167010327897121,1.167010327897121,1.0
613000,0.3917862,8.766990291262136,0.50024986,1.1966019486918034,1.1966019486918034,1.0
614000,0.38021973,8.792079207920793,0.5024064,1.2073529567204269,1.2073529567204269,1.0
615000,0.31868324,8.36448598130841,0.6014477,1.2911215045741786,1.2911215045741786,1.0
616000,0.36968905,8.872549019607844,0.4528813,1.1534653624685685,1.1534653624685685,1.0
617000,0.38998392,9.142857142857142,0.45657972,1.1565656628873613,1.1565656628873613,1.0
618000,0.3502954,8.778846153846153,0.5088591,1.1901960974814845,1.1901960974814845,1.0
619000,0.3450185,9.208333333333334,0.5371809,1.198979604000948,1.198979604000948,1.0
620000,0.32356212,8.58095238095238,0.59160304,1.263333341905049,1.263333341905049,1.0
621000,0.40011245,8.803921568627452,0.6689472,1.3173267307257888,1.3173267307257888,1.0
622000,0.7941452,15.898305084745763,0.53408265,0.900833331545194,0.900833331545194,1.0
623000,0.8800667,18.423076923076923,0.54258084,0.8317307606339455,0.8317307606339455,1.0
624000,0.8201117,18.12962962962963,0.5016275,0.7583333325606806,0.7583333325606806,1.0
625000,0.6949383,13.424242424242424,0.41395813,0.8955223876148907,0.8955223876148907,1.0
626000,0.573913,10.436781609195402,0.50064176,1.1045977086171337,1.1045977086171337,1.0
627000,0.59818274,10.593023255813954,0.37258583,1.015697677121606,1.015697677121606,1.0
628000,0.48396662,10.141509433962264,0.5307091,1.131609193895055,1.131609193895055,1.0
629000,0.47213596,9.308641975308642,0.6043541,1.2626262716572694,1.2626262716572694,1.0
630000,0.55977887,9.395833333333334,0.5086227,1.1685567083432502,1.1685567083432502,1.0
631000,0.5994188,10.635294117647058,0.3736947,1.0176470703938427,1.0176470703938427,1.0
632000,0.57154024,10.157303370786517,0.504727,1.1433333373732038,1.1433333373732038,1.0
633000,0.40032727,8.776699029126213,0.62407464,1.2805825272231426,1.2805825272231426,1.0
634000,0.42425647,8.910891089108912,0.6027245,1.2400990155073677,1.2400990155073677,1.0
635000,0.47048575,9.391752577319588,0.38158855,1.0505319408913876,1.0505319408913876,1.0
636000,0.3426075,8.917525773195877,0.528243,1.181862765083126,1.181862765083126,1.0
637000,0.33077106,8.462264150943396,0.6021123,1.2504717150949083,1.2504717150949083,1.0
638000,0.3537876,9.401869158878505,0.432675,1.090721670499782,1.090721670499782,1.0
639000,0.26979825,8.21875,0.5857931,1.2320754865430437,1.2320754865430437,1.0
640000,0.25112903,8.277777777777779,0.69163024,1.3407407447143838,1.3407407447143838,1.0
641000,0.28180587,8.40983606557377,0.5934535,1.2495370443772387,1.2495370443772387,1.0
642000,0.2592697,8.659090909090908,0.59913653,1.2367647126609205,1.2367647126609205,1.0
643000,0.25808042,8.376146788990825,0.666694,1.2939252402180823,1.2939252402180823,1.0
644000,0.2608767,8.403846153846153,0.61726505,1.2500000078723115,1.2500000078723115,1.0
645000,0.3104076,8.892156862745098,0.6258635,1.2352941202766754,1.2352941202766754,1.0
646000,0.26395932,9.214285714285714,0.5607105,1.1607142966620776,1.1607142966620776,1.0
647000,0.25921834,9.350515463917526,0.451679,1.0890625078851979,1.0890625078851979,1.0
648000,0.26399904,8.611650485436893,0.56041485,1.1639423227080932,1.1639423227080932,1.0
649000,0.24947274,8.571428571428571,0.6205641,1.2295238216718039,1.2295238216718039,1.0
650000,0.22544855,8.576923076923077,0.6263863,1.2384615460267434,1.2384615460267434,1.0
651000,0.24742779,8.882352941176471,0.53701186,1.135294136463427,1.135294136463427,1.0
