Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
45000,2.9865797,42.708333333333336,-1.0022539,-1.2958333517114322,-1.2958333517114322,1.0
46000,2.9809914,42.5,-0.89549255,-1.3136363578113643,-1.3136363578113643,1.0
47000,2.9616528,44.89473684210526,-0.9144312,-1.5568182197484104,-1.5568182197484104,1.0
48000,2.9848194,41.714285714285715,-0.94802433,-1.3022728183052756,-1.3022728183052756,1.0
49000,2.9734354,42.95454545454545,-0.9581553,-1.452173985864805,-1.452173985864805,1.0
50000,2.936124,41.04347826086956,-0.8672748,-1.4260870075744132,-1.4260870075744132,1.0
51000,2.9773521,42.91304347826087,-1.0272193,-1.5434782725313436,-1.5434782725313436,1.0
52000,2.9585419,40.44444444444444,-0.96775967,-1.433333362142245,-1.433333362142245,1.0
53000,2.944838,55.470588235294116,-0.7552844,-1.475000114738941,-1.475000114738941,1.0
54000,2.9180794,31.964285714285715,-0.86466515,-1.0071428694895335,-1.0071428694895335,1.0
55000,2.8880525,37.11538461538461,-0.93049365,-1.0788461921306758,-1.0788461921306758,1.0
56000,2.891647,38.2093023255814,-0.7776362,-0.9057692472751324,-0.9057692472751324,1.0
57000,2.882297,36.111111111111114,-0.7279457,-1.1538461515536675,-1.1538461515536675,1.0
58000,2.8757985,34.07142857142857,-0.8486306,-0.9464285799435207,-0.9464285799435207,1.0
59000,2.920432,46.666666666666664,-0.8304365,-1.6809524723461695,-1.6809524723461695,1.0
60000,2.8450127,33.724137931034484,-0.7053347,-0.7862069319034445,-0.7862069319034445,1.0
61000,2.8339605,32.970588235294116,-0.3966282,-0.44482759566142643,-0.44482759566142643,1.0
62000,2.789474,28.0,-0.7465982,-0.6426470577716827,-0.6426470577716827,1.0
63000,2.8100212,30.3125,-0.7166846,-0.5609374903142452,-0.5609374903142452,1.0
64000,2.8063254,31.580645161290324,-0.5854171,-0.5564516234782434,-0.5564516234782434,1.0
65000,2.7926314,29.170731707317074,-0.42906684,-0.29242423989556054,-0.29242423989556054,1.0
66000,2.7581854,31.782608695652176,-0.6389269,-0.7193548160214578,-0.7193548160214578,1.0
67000,2.8084702,32.0,-0.68834305,-0.733333346247673,-0.733333346247673,1.0
68000,2.8275983,41.08,-0.67702544,-0.6759999871253968,-0.6759999871253968,1.0
69000,2.796728,37.08,-0.5655249,-1.3740001487731934,-1.3740001487731934,1.0
70000,2.7862072,32.096774193548384,-0.4837754,-0.6935483928649656,-0.6935483928649656,1.0
71000,2.7763467,29.75,-0.44446623,-0.6156249921768904,-0.6156249921768904,1.0
72000,2.7856169,33.3,-0.4793076,-0.33999997774759927,-0.33999997774759927,1.0
73000,2.7233093,30.322580645161292,-0.4857719,-0.7919355073282796,-0.7919355073282796,1.0
74000,2.7334986,33.08108108108108,-0.11070008,-0.154838724482444,-0.154838724482444,1.0
75000,2.6982696,31.954545454545453,-0.20060004,-0.6089286218796458,-0.6089286218796458,1.0
76000,2.6349208,44.81818181818182,-0.36446288,-1.3318182920867747,-1.3318182920867747,1.0
77000,2.6548388,65.42105263157895,-0.3724716,-1.6888890663782756,-1.6888890663782756,1.0
78000,2.623926,32.40909090909091,-0.23549786,-0.9891304969787598,-0.9891304969787598,1.0
79000,2.6170158,25.18421052631579,-0.23140188,-0.18552631453463905,-0.18552631453463905,1.0
80000,2.565109,25.5,-0.36120486,-0.30526317577613027,-0.30526317577613027,1.0
81000,2.5960965,27.47222222222222,-0.33039308,-0.46857147216796874,-0.46857147216796874,1.0
82000,2.5744214,22.047619047619047,-0.2778344,-0.16976744768231414,-0.16976744768231414,1.0
83000,2.5580065,26.2,-0.21048954,-0.25555557509263355,-0.25555557509263355,1.0
84000,2.5378509,23.228571428571428,-0.3269615,-0.27692310015360516,-0.27692310015360516,1.0
85000,2.5644367,23.871794871794872,-0.28971052,-0.07750000730156899,-0.07750000730156899,1.0
86000,2.5820293,22.951219512195124,-0.0945242,0.045121956889222305,0.045121956889222305,1.0
87000,2.5800662,31.41025641025641,-0.4690317,-0.7350001126527786,-0.7350001126527786,1.0
88000,2.506257,26.678571428571427,-0.013671213,0.038888882431719035,0.038888882431719035,1.0
89000,2.354636,21.88095238095238,0.10875276,0.3837209177571674,0.3837209177571674,1.0
90000,2.4383996,27.31578947368421,-0.048783213,0.003947332501411438,0.003947332501411438,1.0
91000,2.5092826,23.176470588235293,-0.2419,-0.4644737322079508,-0.4644737322079508,1.0
92000,2.579647,25.666666666666668,-0.1523251,-0.07073171909262495,-0.07073171909262495,1.0
93000,2.4463305,24.405405405405407,-0.10091176,-0.18552637649209877,-0.18552637649209877,1.0
94000,2.4286637,25.205128205128204,-0.11427104,-0.13684212534051193,-0.13684212534051193,1.0
95000,2.4573474,28.60377358490566,-0.18750332,-0.40000003065381734,-0.40000003065381734,1.0
96000,2.438579,40.9,0.0453262,-0.3400000333786011,-0.3400000333786011,1.0
97000,2.450779,29.21875,-0.27108693,-0.5000000363215804,-0.5000000363215804,1.0
98000,2.4092429,26.833333333333332,0.08000934,-0.026388926638497248,-0.026388926638497248,1.0
99000,2.3798785,21.043478260869566,0.027446296,0.21086954811344977,0.21086954811344977,1.0
100000,2.427912,23.390243902439025,-0.22369806,-0.1524390411086199,-0.1524390411086199,1.0
101000,2.3628612,23.0,-0.012178451,0.20365853716687457,0.20365853716687457,1.0
102000,2.4605527,26.054054054054053,0.029027276,0.26756751376229365,0.26756751376229365,1.0
103000,2.456107,36.0,-0.30349833,-0.8407408904146265,-0.8407408904146265,1.0
104000,2.327017,20.166666666666668,-0.19126658,0.18191487675017498,0.18191487675017498,1.0
105000,2.2509725,21.871794871794872,-0.0464433,0.3880952319928578,0.3880952319928578,1.0
106000,2.2463107,23.142857142857142,-0.16198325,0.047619035556202845,0.047619035556202845,1.0
107000,2.328336,22.404761904761905,0.06690825,0.34047617727801915,0.34047617727801915,1.0
108000,2.3426614,23.423076923076923,-0.12555733,0.2853658533677822,0.2853658533677822,1.0
109000,2.2372355,29.666666666666668,0.121062994,0.21323521829703274,0.21323521829703274,1.0
110000,2.1989288,19.38,0.19684952,0.7339999991655349,0.7339999991655349,1.0
111000,2.203419,21.136363636363637,0.3889329,0.8622222165266673,0.8622222165266673,1.0
112000,2.1948898,18.196969696969695,0.12517324,0.6067307700331395,0.6067307700331395,1.0
113000,2.2252192,24.17241379310345,0.44073224,0.7162790492523549,0.7162790492523549,1.0
114000,2.235375,20.755102040816325,0.16374819,0.7918367325043192,0.7918367325043192,1.0
115000,2.076662,17.78,0.38203174,0.750999990105629,0.750999990105629,1.0
116000,2.1242943,19.873015873015873,0.32777402,0.6436170060583886,0.6436170060583886,1.0
117000,2.059143,20.93548387096774,0.49976373,0.868085099027512,0.868085099027512,1.0
118000,1.9933974,18.0,0.49114397,0.913888884363351,0.913888884363351,1.0
119000,2.0938244,20.104166666666668,0.1907079,0.6163043392741162,0.6163043392741162,1.0
120000,2.0370631,18.38095238095238,0.35382614,0.8313725432928871,0.8313725432928871,1.0
121000,2.0748303,39.1578947368421,0.56506896,0.43484839345469617,0.43484839345469617,1.0
122000,2.1439366,20.382978723404257,0.44793275,0.891489344708463,0.891489344708463,1.0
123000,2.0214062,26.0,0.37204766,0.4111110650830799,0.4111110650830799,1.0
124000,1.9767013,18.33823529411765,0.73487973,1.2372549059344273,1.2372549059344273,1.0
125000,1.8741758,19.08823529411765,0.56172985,0.93529412150383,0.93529412150383,1.0
126000,1.8757958,18.12962962962963,0.6250979,1.0273584661618718,1.0273584661618718,1.0
127000,1.9729276,18.254901960784313,0.478324,0.9096153900027275,0.9096153900027275,1.0
128000,1.8867248,16.225352112676056,0.64789313,1.259166665871938,1.259166665871938,1.0
129000,1.7685952,16.02173913043478,0.6357621,1.1866071474339281,1.1866071474339281,1.0
130000,1.9356349,16.32758620689655,0.76663923,1.3862069074449868,1.3862069074449868,1.0
131000,1.8831831,22.404761904761905,0.6998975,1.0744185489277507,1.0744185489277507,1.0
132000,1.8749137,16.895522388059703,0.6569516,1.308490567612198,1.308490567612198,1.0
133000,1.8134344,16.195652173913043,0.78513914,1.3041666542490324,1.3041666542490324,1.0
134000,1.6862108,14.666666666666666,0.8085156,1.2830769245441143,1.2830769245441143,1.0
135000,1.6766098,14.725806451612904,0.8113755,1.3880952530437045,1.3880952530437045,1.0
136000,1.7433085,16.616666666666667,0.7049785,1.1681818263097243,1.1681818263097243,1.0
137000,1.6653,28.75,0.88839513,0.7729729220673844,0.7729729220673844,1.0
138000,1.6152892,13.426470588235293,0.85461944,1.2794117699651157,1.2794117699651157,1.0
139000,1.7169049,16.0,0.8397611,1.1610169607703968,1.1610169607703968,1.0
140000,1.6219162,14.514705882352942,0.99610525,1.529687498230487,1.529687498230487,1.0
