Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1000,2.9945061,49.63636363636363,0.4836437,-0.7100000262260437,-0.7100000262260437,1.0
2000,2.9944963,44.9,0.50875956,-1.0047618945439656,-1.0047618945439656,1.0
3000,2.9943647,60.35294117647059,0.61055046,-1.3235294818878174,-1.3235294818878174,1.0
4000,2.99445,58.3125,0.63825107,-1.9562500193715096,-1.9562500193715096,1.0
5000,2.9944692,55.111111111111114,0.5955757,-1.3083334763844807,-1.3083334763844807,1.0
6000,2.9943826,53.05555555555556,0.44820812,-0.8194444709353976,-0.8194444709353976,1.0
7000,2.9944139,65.93333333333334,0.52335346,-1.4533334851264954,-1.4533334851264954,1.0
8000,2.9944851,59.35294117647059,0.5511416,-1.5617648853975183,-1.5617648853975183,1.0
9000,2.9944942,51.73684210526316,0.4468485,-0.8868420861269298,-0.8868420861269298,1.0
10000,2.9945703,44.40909090909091,0.4744848,-1.1295454732396386,-1.1295454732396386,1.0
11000,2.994502,44.904761904761905,0.5515431,-0.9738095445292336,-0.9738095445292336,1.0
12000,2.9943323,43.12,0.5518256,-0.7812499900658926,-0.7812499900658926,1.0
13000,2.9944565,52.666666666666664,0.50385237,-1.2000000602320622,-1.2000000602320622,1.0
14000,2.9944704,46.45,0.49254733,-0.8624999985098839,-0.8624999985098839,1.0
15000,2.994495,49.04761904761905,0.5106156,-1.2650001496076584,-1.2650001496076584,1.0
16000,2.9945652,53.55555555555556,0.4707882,-0.6394736970725813,-0.6394736970725813,1.0
17000,2.9943092,64.4,0.62010914,-1.590000041325887,-1.590000041325887,1.0
18000,2.994383,42.08695652173913,0.49441007,-0.8543479416681372,-0.8543479416681372,1.0
19000,2.9944503,72.78571428571429,0.5622624,-1.6142858607428414,-1.6142858607428414,1.0
20000,2.9944267,63.375,0.5139337,-1.3468750417232513,-1.3468750417232513,1.0
21000,2.9943006,65.1875,0.50603503,-1.5250001139938831,-1.5250001139938831,1.0
22000,2.9945745,49.77777777777778,0.4727397,-1.272222273879581,-1.272222273879581,1.0
23000,2.9944558,53.05555555555556,0.5460297,-0.8638889955149757,-0.8638889955149757,1.0
24000,2.9945252,44.08695652173913,0.49126786,-0.6304347618766453,-0.6304347618766453,1.0
25000,2.9944053,48.31578947368421,0.5446503,-0.6500000561538496,-0.6500000561538496,1.0
26000,2.9943347,55.166666666666664,0.45847023,-1.0527778930134244,-1.0527778930134244,1.0
27000,2.9944427,55.77777777777778,0.49364397,-1.3166667289204068,-1.3166667289204068,1.0
28000,2.9944847,54.666666666666664,0.48486477,-1.4055555330382452,-1.4055555330382452,1.0
29000,2.994416,52.73684210526316,0.43619397,-0.7157895133683556,-0.7157895133683556,1.0
30000,2.9944274,43.59090909090909,0.5857578,-1.2227272906086661,-1.2227272906086661,1.0
31000,2.994515,39.083333333333336,0.4635556,-0.6354166393478712,-0.6354166393478712,1.0
32000,2.9944701,55.388888888888886,0.47605187,-0.7583333253860474,-0.7583333253860474,1.0
33000,2.9945614,45.54545454545455,0.575136,-1.063636384227059,-1.063636384227059,1.0
34000,2.9943082,49.473684210526315,0.41653702,-0.7842105156496951,-0.7842105156496951,1.0
35000,2.9943953,63.1764705882353,0.5547656,-1.1617647234131308,-1.1617647234131308,1.0
36000,2.9944181,47.68421052631579,0.43471944,-1.060526380413457,-1.060526380413457,1.0
37000,2.9944973,53.8421052631579,0.4553601,-0.7368421585936296,-0.7368421585936296,1.0
38000,2.9944293,39.869565217391305,0.5834203,-0.626086976217187,-0.626086976217187,1.0
39000,2.994405,51.95,0.55101043,-1.0200000397861004,-1.0200000397861004,1.0
40000,2.9945068,47.55,0.4724908,-1.1700000792741776,-1.1700000792741776,1.0
41000,2.9944315,54.68421052631579,0.55670106,-1.2815790521471124,-1.2815790521471124,1.0
42000,2.9945972,50.111111111111114,0.53924114,-1.3666667375299666,-1.3666667375299666,1.0
43000,2.99451,49.6,0.47748643,-0.7574999988079071,-0.7574999988079071,1.0
44000,2.9945054,45.0,0.58998454,-0.6863636618310754,-0.6863636618310754,1.0
45000,2.9944236,51.8421052631579,0.55807084,-1.0552631444052647,-1.0552631444052647,1.0
46000,2.9945252,48.3,0.6567016,-0.5850000113248826,-0.5850000113248826,1.0
47000,2.994465,64.0,0.6187515,-1.820000131924947,-1.820000131924947,1.0
48000,2.9944034,42.8,0.43508533,-0.47708332041899365,-0.47708332041899365,1.0
49000,2.9944592,49.27777777777778,0.54853565,-1.1657895194856744,-1.1657895194856744,1.0
50000,2.9942873,58.294117647058826,0.46846694,-1.211764709037893,-1.211764709037893,1.0
51000,2.994298,47.76190476190476,0.53301466,-1.0833332992735363,-1.0833332992735363,1.0
52000,2.994386,61.875,0.5623065,-1.6750000230967999,-1.6750000230967999,1.0
53000,2.994331,56.0,0.5738503,-0.8911765077534843,-0.8911765077534843,1.0
54000,2.994513,57.94117647058823,0.52748346,-1.247058952555937,-1.247058952555937,1.0
55000,2.9945626,49.7,0.5194262,-1.1350000947713852,-1.1350000947713852,1.0
56000,2.9943533,55.77777777777778,0.526014,-1.2194444719288084,-1.2194444719288084,1.0
57000,2.9945283,58.529411764705884,0.44957662,-1.4468750841915607,-1.4468750841915607,1.0
58000,2.9945312,50.89473684210526,0.5089679,-1.2578947449985303,-1.2578947449985303,1.0
59000,2.994345,45.57142857142857,0.5062643,-0.8454546278173273,-0.8454546278173273,1.0
60000,2.9943976,61.1875,0.42730471,-1.0625001471489668,-1.0625001471489668,1.0
61000,2.9945254,41.82608695652174,0.5150237,-0.7195652282756307,-0.7195652282756307,1.0
62000,2.9944391,43.47826086956522,0.5343761,-0.7760869912479235,-0.7760869912479235,1.0
63000,2.9942875,60.4375,0.5895279,-1.4906250834465027,-1.4906250834465027,1.0
64000,2.9946942,38.34615384615385,0.47699034,-0.6211538549799186,-0.6211538549799186,1.0
65000,2.9945803,46.57142857142857,0.5174037,-0.557142919018155,-0.557142919018155,1.0
66000,2.9944742,62.75,0.53305817,-1.3375001214444637,-1.3375001214444637,1.0
67000,2.994531,51.76190476190476,0.5468742,-1.3725000515580177,-1.3725000515580177,1.0
68000,2.9945164,50.8235294117647,0.54104614,-0.7888889412085215,-0.7888889412085215,1.0
69000,2.994479,52.55555555555556,0.56021774,-1.0305555760860443,-1.0305555760860443,1.0
70000,2.9945138,47.04761904761905,0.5826281,-0.9595238339333307,-0.9595238339333307,1.0
71000,2.994518,51.05,0.46055868,-1.1157895295243514,-1.1157895295243514,1.0
72000,2.9945412,54.8235294117647,0.4698857,-0.9861111806498634,-0.9861111806498634,1.0
73000,2.9943178,63.5625,0.5795901,-1.5531251318752766,-1.5531251318752766,1.0
74000,2.9944103,45.714285714285715,0.52062863,-0.7880952102797372,-0.7880952102797372,1.0
75000,2.9944596,51.21052631578947,0.45415974,-0.9710526434998763,-0.9710526434998763,1.0
76000,2.9944937,56.22222222222222,0.44997004,-1.1499999993377261,-1.1499999993377261,1.0
77000,2.994345,60.3125,0.48259857,-1.168750025331974,-1.168750025331974,1.0
78000,2.9944322,57.411764705882355,0.56866986,-1.4676471738254322,-1.4676471738254322,1.0
79000,2.994564,62.5625,0.49003187,-1.7343751341104507,-1.7343751341104507,1.0
80000,2.9943218,44.77272727272727,0.4723368,-0.9318181777542288,-0.9318181777542288,1.0
81000,2.994449,59.0,0.46872747,-1.1083333790302277,-1.1083333790302277,1.0
82000,2.9944456,55.3125,0.50985265,-1.315625075250864,-1.315625075250864,1.0
83000,2.9944897,48.5,0.5244478,-0.8050000756978989,-0.8050000756978989,1.0
84000,2.994513,45.17391304347826,0.5407977,-0.7565217510513638,-0.7565217510513638,1.0
85000,2.994537,49.15,0.4954118,-0.9078947886040336,-0.9078947886040336,1.0
86000,2.9943564,61.0,0.39773768,-0.9968749657273293,-0.9968749657273293,1.0
87000,2.9945302,58.166666666666664,0.53011364,-1.2611112246910732,-1.2611112246910732,1.0
88000,2.9944503,62.88235294117647,0.5898039,-1.5029411806779749,-1.5029411806779749,1.0
89000,2.994446,70.33333333333333,0.6415602,-2.2875001976887384,-2.2875001976887384,1.0
90000,2.9943209,58.5,0.47761992,-1.0861112078030903,-1.0861112078030903,1.0
91000,2.9944916,39.95652173913044,0.58768004,-1.0347826208757318,-1.0347826208757318,1.0
92000,2.9945323,51.8421052631579,0.5473275,-0.8052632777314437,-0.8052632777314437,1.0
93000,2.9944181,46.904761904761905,0.4777506,-0.6904762472425189,-0.6904762472425189,1.0
94000,2.9944417,50.36842105263158,0.5196325,-0.8131579003835979,-0.8131579003835979,1.0
95000,2.9943304,44.40909090909091,0.52431655,-0.8295455371791666,-0.8295455371791666,1.0
96000,2.9944346,55.666666666666664,0.45922422,-1.200000027815501,-1.200000027815501,1.0
97000,2.9944818,54.94444444444444,0.5640446,-1.3176471520872677,-1.3176471520872677,1.0
98000,2.9945745,60.75,0.421983,-1.1882353530210608,-1.1882353530210608,1.0
99000,2.9944608,41.625,0.5239686,-0.7666666607062022,-0.7666666607062022,1.0
100000,2.9943142,55.8235294117647,0.54958135,-1.2588236437124365,-1.2588236437124365,1.0
101000,2.9943502,39.42307692307692,0.51115346,-0.6846153965363135,-0.6846153965363135,1.0
102000,2.9943576,57.23529411764706,0.53517187,-1.1764707407530617,-1.1764707407530617,1.0
103000,2.9944735,56.0,0.48985803,-0.9194445146454705,-0.9194445146454705,1.0
104000,2.99456,49.21052631578947,0.5396431,-1.3210527520430715,-1.3210527520430715,1.0
105000,2.994552,48.55,0.6330526,-0.7975000366568565,-0.7975000366568565,1.0
106000,2.9943595,50.95,0.51326483,-0.8131579035206845,-0.8131579035206845,1.0
107000,2.9943826,69.21428571428571,0.5255654,-1.5333335002263386,-1.5333335002263386,1.0
108000,2.9944012,53.27777777777778,0.47449112,-1.1777778367201488,-1.1777778367201488,1.0
109000,2.9945533,40.041666666666664,0.4891603,-0.6270833387970924,-0.6270833387970924,1.0
110000,2.9945276,52.421052631578945,0.56374377,-0.9578948099362222,-0.9578948099362222,1.0
111000,2.9945135,49.5,0.47547945,-0.734999991953373,-0.734999991953373,1.0
112000,2.9944658,43.916666666666664,0.47863045,-0.4687499900658925,-0.4687499900658925,1.0
113000,2.9944448,48.421052631578945,0.5463608,-1.0263158412356126,-1.0263158412356126,1.0
114000,2.9945092,46.6,0.54912066,-0.8250000566244126,-0.8250000566244126,1.0
115000,2.9945855,49.75,0.51081115,-1.2850000351667403,-1.2850000351667403,1.0
116000,2.9945323,48.6,0.47640505,-1.0925000339746476,-1.0925000339746476,1.0
117000,2.9945514,51.421052631578945,0.5604529,-1.1078947970741673,-1.1078947970741673,1.0
118000,2.9944794,52.0,0.62870115,-1.3973684467767413,-1.3973684467767413,1.0
119000,2.9943585,41.61904761904762,0.5484826,-0.3434782727904942,-0.3434782727904942,1.0
120000,2.9945338,50.35,0.4879787,-0.8275000184774399,-0.8275000184774399,1.0
121000,2.9899445,55.9375,-0.18748048,-1.075000112876296,-1.075000112876296,1.0
122000,2.982862,58.75,-0.2623734,-1.4050000250339507,-1.4050000250339507,1.0
123000,2.9379985,47.4,-0.24073532,-1.2633333603541057,-1.2633333603541057,1.0
124000,2.8766267,39.6,-0.05052345,-1.0772727321494708,-1.0772727321494708,1.0
125000,2.7696896,41.333333333333336,-0.05703246,-0.11538461309212905,-0.11538461309212905,1.0
126000,2.7301555,42.59090909090909,-0.008172955,-0.10000001142422359,-0.10000001142422359,1.0
127000,2.7071083,41.095238095238095,0.053428814,0.3115384624554561,0.3115384624554561,1.0
128000,2.649462,38.8,0.061099995,-0.7400000751018524,-0.7400000751018524,1.0
129000,2.667899,28.657894736842106,0.1262292,-0.036666659514109294,-0.036666659514109294,1.0
130000,2.6191537,25.75609756097561,0.10800319,0.6192307541003594,0.6192307541003594,1.0
131000,2.5259528,23.513513513513512,0.11084429,0.5153845991843786,0.5153845991843786,1.0
132000,2.5127933,36.5,0.13098124,-0.10000007918902806,-0.10000007918902806,1.0
133000,2.5799117,34.666666666666664,0.13332722,0.24393932566498266,0.24393932566498266,1.0
134000,2.6086354,25.52173913043478,0.11260133,0.10937497578561306,0.10937497578561306,1.0
135000,2.5945861,29.0,0.12666065,0.4428571045398712,0.4428571045398712,1.0
136000,2.4597218,30.175,0.16764908,0.2837837596197386,0.2837837596197386,1.0
137000,2.5009582,26.59090909090909,0.15611342,0.1365383771749643,0.1365383771749643,1.0
138000,2.5591722,28.512820512820515,0.1672843,0.5858974166405506,0.5858974166405506,1.0
139000,2.51143,24.72972972972973,0.21517888,0.34571422721658435,0.34571422721658435,1.0
140000,2.4559512,28.0,0.16450992,0.7768292645128761,0.7768292645128761,1.0
141000,2.573976,37.5,0.23013897,-0.21304362753163214,-0.21304362753163214,1.0
142000,2.546331,23.658536585365855,0.20360924,0.3621621148006336,0.3621621148006336,1.0
143000,2.3968983,21.10810810810811,0.21716525,0.8102272640575062,0.8102272640575062,1.0
144000,2.427574,34.142857142857146,0.22787479,0.14062490686774254,0.14062490686774254,1.0
145000,2.3325367,54.36363636363637,0.23999166,-0.6175001233816146,-0.6175001233816146,1.0
146000,2.3376358,24.952380952380953,0.11972893,0.23199987649917603,0.23199987649917603,1.0
147000,2.3628566,32.75675675675676,0.2044075,0.9557142410959516,0.9557142410959516,1.0
148000,2.3932474,39.86363636363637,0.2927827,-0.6937502870957056,-0.6937502870957056,1.0
149000,2.476142,29.38095238095238,0.27623054,0.1462961854758086,0.1462961854758086,1.0
150000,2.4473934,21.575,0.28661886,0.8711110989252726,0.8711110989252726,1.0
151000,2.4183457,38.30357142857143,0.29307935,1.0477777626779345,1.0477777626779345,1.0
152000,2.4959996,17.4,0.2516722,-2.012500189244747,-2.012500189244747,1.0
153000,2.4612186,19.57894736842105,0.27984878,0.37906972197599187,0.37906972197599187,1.0
154000,2.4590242,36.19512195121951,0.28682277,0.591891847752236,0.591891847752236,1.0
155000,2.4500155,18.57894736842105,0.32177708,0.007407336323349564,0.007407336323349564,1.0
156000,2.5243561,30.13888888888889,0.29629543,0.4564515044612269,0.4564515044612269,1.0
157000,2.5395608,56.18181818181818,0.3261986,0.3925924566056993,0.3925924566056993,1.0
158000,2.4373505,26.486486486486488,0.3353893,-0.5750001594424248,-0.5750001594424248,1.0
159000,2.5166655,31.571428571428573,0.3576009,0.9472972364039034,0.9472972364039034,1.0
160000,2.4849992,56.88,0.32163742,-1.2421056094922518,-1.2421056094922518,1.0
161000,2.4965916,21.147058823529413,0.32809016,0.17037024762895372,0.17037024762895372,1.0
162000,2.4936225,35.81818181818182,0.33936366,0.6046874728053808,0.6046874728053808,1.0
