Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1000,2.9943037,42.82608695652174,0.011287925,-0.613636386665431,-0.613636386665431,1.0
2000,2.9941542,59.22222222222222,0.01752978,-0.9944444000720978,-0.9944444000720978,1.0
3000,2.9942815,75.16666666666667,-0.08070602,-2.6416670233011246,-2.6416670233011246,1.0
4000,2.9922671,51.52777777777778,-0.20511806,-0.9950000114738942,-0.9950000114738942,1.0
5000,2.9871762,33.75,-0.09122987,-0.7975000411272049,-0.7975000411272049,1.0
6000,2.9851665,49.95,-0.17509624,-0.7105263910795513,-0.7105263910795513,1.0
7000,2.9859812,54.333333333333336,-0.09338036,-0.7605263673161206,-0.7605263673161206,1.0
8000,2.980332,40.87096774193548,-0.21951328,-1.2523810011999947,-1.2523810011999947,1.0
9000,2.969143,33.36842105263158,0.011432757,0.13103450988901072,0.13103450988901072,1.0
10000,2.9711516,41.16,0.09932464,-0.13541669895251593,-0.13541669895251593,1.0
11000,2.965186,43.1219512195122,-0.22304349,-0.5541666770974795,-0.5541666770974795,1.0
12000,2.9590213,38.666666666666664,-0.042809527,-0.8250000151720914,-0.8250000151720914,1.0
13000,2.9570954,40.72727272727273,-0.087539494,-0.5854166721304258,-0.5854166721304258,1.0
14000,2.95898,35.214285714285715,-0.023914572,-0.4696428562913622,-0.4696428562913622,1.0
15000,2.9468498,39.42424242424242,0.08659317,0.060416705906391144,0.060416705906391144,1.0
16000,2.9379313,36.5,0.001367609,0.22222222056653765,0.22222222056653765,1.0
17000,2.9327867,35.0,-0.0036397746,-0.0944444183950071,-0.0944444183950071,1.0
18000,2.929043,36.68888888888889,0.025779387,0.14285714498588017,0.14285714498588017,1.0
19000,2.9222133,37.0,0.07931201,-0.2520000076293945,-0.2520000076293945,1.0
20000,2.904017,37.03846153846154,0.1220188,-0.17115383996413305,-0.17115383996413305,1.0
21000,2.9055212,38.18518518518518,0.124882944,-0.15370371606614855,-0.15370371606614855,1.0
22000,2.896467,32.02777777777778,0.18334286,0.19999997317790985,0.19999997317790985,1.0
23000,2.8695095,33.56521739130435,0.05076389,0.10937495809048414,0.10937495809048414,1.0
